,0
7945,2.8451700686878377e-05
665,0.0019534182029737
7474,0.0008563585854621027
6967,0.00021797434431312636
7371,0.0011341683756601025
7530,0.00017378490808962356
7813,0.00011850776791140113
8204,0.0002685817871642016
7446,1.8629263643615657e-05
7196,2.4738784121126783e-05
7326,0.0006593042570481352
7095,2.4738784121126783e-05
7226,0.0017958221276121902
7354,0.0011053594465887573
7753,0.001447706631606855
7119,0.00023078965049060522
9041,0.0002934772808144957
7143,0.0009348957434142033
9450,0.00019281605395103969
7548,8.59924437869003e-07
7555,0.0007145553830875701
8427,0.00015138884274947103
7599,0.0011094620970759528
8337,0.0001181872625279571
1625,9.393937063891894e-05
12015,0.001366165672868938
11389,3.950176639067674e-05
8192,8.371610061584512e-06
12291,2.9003622982160676e-06
9242,0.00010821571772307198
11861,0.00047629275621060023
12394,0.0016219515163034273
8821,0.004792009627754915
11392,0.000458411857038463
1686,0.0007076626035216228
2713,0.0004628252136983019
8889,0.005966730131355835
2234,0.00033584532270046084
701,0.0018362517906955608
2252,0.0013896949297342478
14029,7.966347679255166e-05
7895,0.0005381204864916017
10462,3.961018015941063e-05
8926,0.0022923750164259332
2783,3.934547346698721e-05
9451,5.9812270255891595e-05
9967,0.0008527627662914847
11513,0.0004970103659950537
5402,0.0034939934796980247
13597,0.00011707760091055662
13598,0.0007474031122869301
10015,5.4970124273079454e-05
13622,0.00296080459487619
11623,0.00035999447451721625
12660,4.966053097065026e-05
8056,0.00064090946450929
7545,0.0010616181027371943
13703,0.0004098636437120265
9096,0.0011147826001955497
10642,0.00010057031442153943
10165,0.007557244828032516
11212,3.922064507620067e-05
10702,0.0012046565336499354
10197,0.0003296719805763988
13272,0.00023700552311689484
13278,1.6297067276834623e-05
1530,0.00045800664249671133
6656,9.754673538597517e-05
8199,0.002103206438716389
11785,0.0008710827851339971
524,0.0009844556265280388
9749,0.004147708599442531
2071,0.0002967140325729127
9241,0.000979747608633544
6682,0.0012239628951288793
8729,0.0006427834721633954
9757,0.0031557310840731176
1055,0.0004290922507914386
9248,0.0013466664504810553
8746,0.0008859135534896454
10290,0.0036921801685965566
8245,0.00019276406588496697
8757,0.0035430703990262033
2107,0.0001282898567094739
1598,0.00043601189588404315
9807,0.0006733493248861985
1103,0.0014446271731232883
1105,0.0014965989188307736
8277,0.00013856816875958643
1109,9.038734532882208e-07
2133,0.0037429002088546987
10330,5.793865382831078e-06
1631,0.0034620382772503483
9318,0.00035696820205929214
9831,0.0003737699302202079
10856,0.000479692791813976
1134,0.0003006819508625322
11374,0.00023925698700913726
1138,0.0008178816913192633
628,0.0012749225662273894
1653,0.0005539053666008905
7803,0.003443420488209317
3207,0.0001855944696495521
7313,0.001985774077980345
657,0.0018472430746984561
7316,0.003374814155709117
7837,0.0004472821524267142
7844,0.001527899803176289
9897,0.0005025479300624781
2729,0.0007192665114408396
7851,0.0033936079563625836
11946,0.0007730119854087641
10414,0.000887040423095909
12464,0.0003583955890897302
10417,0.0008549348175591055
8373,0.0004181505456104952
1207,0.006912040594458307
9912,0.0008065926499469352
10428,0.0007662633887844532
1220,0.00044377080900151645
11465,0.0007524336634889313
7370,0.0002454106944625761
2262,0.0009903237085649628
7400,0.00496967669232987
1772,0.004527128877299323
239,0.0007170021431630445
12527,0.0003339628942100077
8433,0.0031433374098702167
9972,0.0004918975418432509
7415,0.0004817005525025851
11514,0.00011395898148518277
12026,0.0002967463949557756
7944,0.00016700472028951936
1807,0.000917992622904994
11028,0.0001252809073310842
10020,0.002416305933399902
7461,0.00262747096131519
10027,0.00015588962885247282
7983,0.00021238704285558084
7472,0.0015692231812152026
10546,0.0007548564363222377
7992,0.0031507872576172573
10044,0.001109556045375633
9544,0.0013879887109678277
2376,0.0005456646861619653
10570,0.0010420072996493517
9560,0.0013085502048949618
9561,0.002925566841404058
9051,0.0004789940922746107
10601,0.0010764520649630403
8046,0.0002678362527022814
11124,0.0001729455659375804
10103,0.0017158604437977824
7547,0.0008798637496519044
10109,0.00045011372623737816
1921,0.0005412033141712672
9610,0.0006776297001550344
9108,0.0011572493250867864
6552,0.000633819676274951
9625,2.9168739363720917e-06
11166,3.427380903643403e-06
8096,0.0007010840312311672
4526,0.003179360064212689
12217,0.0003300288865892832
8634,0.0007246165326739262
8636,0.000921033592193243
6589,0.006084375227299633
8643,0.00043665933378727846
1990,2.9168739363720917e-06
7626,0.00633355209302433
8144,0.00014992792789973722
7638,0.0013439392327582232
9686,0.0005954381802346945
6620,0.0014142936892089328
1500,0.0006258921490625942
1505,0.0012006034849035255
10725,0.00020079701103775473
11751,0.0012137376931350978
12263,3.895879006453099e-06
4585,0.00020214202236496835
1005,0.0004488012042770789
9711,0.0008135888967401827
10737,0.0006873176025080032
12275,0.0009262585126674656
6653,0.0007533737501279902
1018,0.000927440418930527
8734,0.0004366046813866189
9249,0.00050001658450929
8747,0.0010734250801912584
9265,1.3505541985291101e-05
3122,0.00031723134550444364
8753,0.0004391755069194683
7730,0.0018559188792128633
8243,0.0013625426919145038
8763,0.0002173805729237597
7751,0.0007711588912152164
9293,0.002753404962142842
10319,6.055482893790625e-06
2131,0.00032695461254676376
12374,0.00029861717801493026
8286,0.0005066808016457695
10344,8.43839269958548e-05
8814,0.0038542293534001896
9839,6.055482893790625e-06
8817,0.0001312105138466445
2187,0.0007290615051885581
10891,0.0015432112960948139
11403,7.595116100373327e-05
7836,0.0007340346084045179
682,0.0008777163394752639
9899,0.001642846786804421
173,0.0027852189244628044
9392,0.0003709244472186072
12486,0.0010300525853705932
7884,0.002216067248799451
7374,0.0003894399310528395
8914,0.0010354050649477458
7892,0.0027928746367688914
12504,0.0017611953826567998
10982,0.0060093228862368765
7402,0.0020139219694740077
10475,0.001391953637376932
1260,0.000625026517255234
7928,0.0033937245466708265
9473,0.0006939320065872597
10498,0.0011886435686267805
12555,0.0003725922904149574
8465,0.00013848170930173568
1314,0.0034056719849116027
8497,0.00022888002828067055
9019,0.0027907507743237716
1340,0.00018548900700382154
9024,0.0007255823114401537
8520,0.0033090503420530725
7512,0.00033372441040940197
9565,0.0002111567409775095
1903,0.00045322480111954945
8058,6.99206400863124e-05
8576,6.754225884562145e-05
8582,0.00012865433541004633
7571,0.0032793606647682815
9121,5.13754802152585e-05
10164,4.487072778224266e-06
12213,0.0003842992088745627
8631,0.0028369016207208273
8127,0.0017534969877383087
8128,0.0002577929966713229
8644,0.0003324058018400291
6614,0.0026487622955065323
11738,0.00010883370325807834
8163,0.0003795216243589201
9699,0.0012175225495003692
10211,0.00038784121906965813
10218,7.72071400546717e-06
10731,0.0012477655617912544
9197,1.3505541985291101e-05
13806,0.000343294764377096
1011,0.0006760458659830424
1017,0.0005942135379049999
