,0
7945,0.0001508891450529327
665,0.002571645559598848
7474,0.003546840450785748
6967,0.0007626443098217184
7371,0.0036440249266336414
7530,0.00024751128585942734
7813,0.00042231158255085795
8204,0.0008334535823696601
7446,7.08545316944352e-05
7196,7.577715561654854e-05
7326,0.0015808856401082012
7095,7.577715561654854e-05
7226,0.004312570864808591
7354,0.0034073716898207324
7753,0.0014761224598248354
7119,0.0006851967694842925
9041,0.000765094223215091
7143,0.0025332466224325637
9450,0.00025768650100175595
7548,2.976678558687608e-06
7555,0.0037298822748740995
8427,0.0005763497297727335
7599,0.0037473061253627715
8337,0.0002316175667568865
1625,0.0002986825053845438
8192,7.645322976981917e-05
9242,0.00014115484812203397
8821,0.0007093008204242305
8889,0.0021831412730053965
2252,0.0007734137854196417
7895,0.0013387697331153563
10462,2.8400989781239607e-05
8926,0.0036337132343389695
9451,0.0003471594491739084
10015,6.449453025339886e-05
8056,0.0004201836327039965
7545,0.005812297678089214
9096,0.00030346288748013604
10165,0.002659664867748024
10197,0.0
1530,0.0011404466975621788
6656,0.0005231914083810332
8199,0.007922696016530345
9749,0.0012309222208622679
9241,0.002954104668863296
6682,0.003281394737118871
8729,0.0018499956860856999
9757,0.016453781008193186
1055,0.0016439954302405776
9248,0.004145286205845922
10290,0.006078579078771608
8245,0.00013883051164569616
1598,0.00028738859566401
9807,0.0016096984424866473
1105,0.001048809775098595
8277,0.0005216114835148258
1109,0.0
10330,0.0
1631,0.011201300017254416
9318,0.0008020139924593974
9831,0.0009493610043958695
1134,0.0010428932013712303
1138,0.002757131387797145
1653,0.002721308214391513
7313,0.0050998087932649675
7316,0.010075817755027774
7837,0.0015926970556254022
7844,0.000466775107128732
9897,0.0006827818925863641
7851,0.0062080207453540015
10417,0.0001665917687779032
8373,0.001172799751567498
9912,0.0015482806137857125
7370,0.001087029716152725
2262,0.0016520459063070873
7400,0.016308932656124854
9972,0.0
7415,0.0027125962123635224
7944,0.0002547116335243566
10020,0.0033892275150360146
7461,0.007806312403486163
10027,0.00013671174811295526
7983,0.0008186490360278413
10044,0.0007015720291257915
9544,0.0005146607198096739
2376,0.001874669841818698
10570,0.001981469745730416
9560,0.00014562319420659674
9051,0.0019367757071849438
8046,0.0009296182794828763
10103,0.00019649641466809486
7547,0.005653358086454698
10109,0.0004338958149226422
1921,0.0029906406407749606
9610,0.0016177072895528428
9108,0.001824575134912538
6552,0.0008479225932437508
9625,0.0
8096,0.0031423970290758406
4526,0.0019402405944023546
8636,0.0019846520794508664
8643,0.0017506147092830463
1990,0.0
7626,0.016782530222574855
8144,0.00039024414468961954
7638,0.006049189809569437
6620,0.000902171772591643
1505,0.0007195974167149913
4585,0.0011946759394162803
1018,0.0030080631802214776
8734,0.0008989867411348831
9249,0.0025195867879621026
8747,0.004020075717645566
9265,1.7102727886317775e-05
3122,0.0016521703373871641
8753,0.001222259833482954
8763,0.0009747674293772334
7751,0.0031647533504384436
9293,0.006518966319235311
10319,0.0
8286,0.0015344835486160687
10344,0.00011659975518435608
8814,0.0013915831767198207
9839,0.0
8817,0.000378059530719636
7803,0.010340178562835147
2187,0.0006367673192603255
682,0.003065606949933324
9392,0.0017335381852957503
7884,0.012715136229835923
7374,0.001551399209183542
8914,8.08098435428184e-05
7892,0.01184855223000815
7402,0.008214637521615034
10475,0.00024002871464450082
7928,0.004651716940719546
9473,0.0016499454971161585
8465,0.00062735152315423
1314,6.25704296349171e-05
8497,0.000749497400616666
7992,0.005559875801081256
9019,0.00019673034653427496
9024,7.055129347552612e-05
8520,0.006967579234818577
7512,0.0012630252766293968
9565,0.00017220401145137643
8058,0.00013658891217964694
8576,0.0002419010923409981
8582,0.0005445101389851732
7571,0.008265499096457444
9121,0.00015226658632810791
10164,0.0
8631,0.006724708518837311
6589,0.006282757462680718
8127,0.010773803485389928
8128,0.0012673447630358768
8644,0.0012282720534459184
6614,0.004627881427749597
8163,0.0037915070420012206
9699,0.0005244623789497357
10211,0.00039807333982766946
10218,0.0003666738700178448
9197,1.7102727886317775e-05
1017,0.0014336178608782102
9722,0.0014412746800010604
8188,0.00467252063241453
7677,0.0026715105534699116
9240,0.0006979786220180445
2591,0.00318918842568364
8241,0.001150415349204382
10306,0.00020603771742196134
7790,0.006530202429856648
8306,0.00023379242515775636
1164,0.0003067027534325712
8332,0.0005632570793397024
7834,0.0017869667917438596
1215,0.00021258904305056624
7889,0.0006250805760506866
7891,0.0008721991444043128
7897,0.006547044132600382
8433,0.0035835772180017288
9991,0.00025840615416049115
8467,0.0023715783346014794
9001,0.0009562782100338624
10541,0.0003362851232318306
10053,0.00021258904305056624
10054,0.00021258904305056624
10062,0.0003454859298090373
8528,0.00016625491631123068
2389,0.00024924211132998017
9054,0.001140933014672039
9058,0.00013220124790613188
2457,0.0023193797915789832
1503,0.0005080181306856423
10222,0.0022540285103878426
9718,0.00343659917397815
8186,0.00011243093116530638
1019,0.003724407893690761
8190,0.0016589733612986774
7468,0.0005461559489470948
561,0.001900899443083731
8247,0.00019240946969021342
6585,6.790017150216171e-05
9537,0.0011845820856973628
10184,0.00037185733899072494
1737,3.502392448006781e-05
8778,0.00023283078763902887
8152,0.0024830937777194596
9308,0.00015545768255997822
1375,0.00037581544161691615
8557,0.0029340751420278946
10364,3.2359774944600074e-05
7581,0.004025936205574776
7967,0.0006997200141269425
8230,0.00046812051756436434
7856,0.0019049627073239976
956,0.0005024239037065191
10598,0.0004366411327638815
7560,0.0006782948083831892
7273,2.070912743901618e-05
8980,2.870656671178662e-07
6549,0.002165097723582134
7422,1.1149303375026062e-06
7869,0.00021911364227375924
1053,0.002215728991740076
9257,0.005765850784257231
7606,0.0008938885234464824
10042,0.0
9942,0.0012375576071820792
6623,0.00015516446341048317
5237,8.314103929470492e-06
7546,0.0001341375393734197
1570,0.006477723452598314
8028,0.0055103141323621435
7439,0.0012029776469883043
946,0.005013325912295933
52,0.00021913626639778435
7955,0.0003613042740649648
8468,0.0015860643632953579
8348,4.226121179993272e-05
9281,0.0005685796315428378
9607,8.819954057161633e-05
7437,0.00014426896042586757
8431,0.0007655782824043209
8016,0.000523605359418613
7996,0.0017867981681972858
971,0.0006635251614512882
7504,0.0022363146902980692
2195,0.0009781115363355962
9747,0.0
803,0.0015908902097823945
7364,0.0010026221625629892
7756,0.00022698859855807525
8032,0.00028738873610623285
9717,0.0002714310511616238
4601,0.002624430352285226
7187,0.0
8110,0.0019823403333190425
6963,0.0007086971112994963
8438,8.981376015539344e-05
7801,0.0013777607634493513
7314,0.006704763142385974
7443,0.0004804960175022407
7295,0.00205063759748813
7217,0.00020022890122090367
7139,0.000545965751874024
7660,0.00107259235697844
7513,0.0007762647163046798
7378,0.0011845090098663825
8440,0.00825866190590125
7642,0.0012475407717573825
7643,0.000246812735704027
7549,0.0007549493845045845
10302,0.007245487619924516
7363,0.0005971269296270364
8498,0.000275931421320086
8693,0.0015604535895380244
7160,0.0
7060,0.0002971441292065665
7080,0.0009440994128066469
6962,0.00011222805699068863
7002,0.0
6924,7.840107338054303e-05
7053,0.0016670405336267388
7197,3.7508537126428723e-05
7727,0.0001749282406541994
7346,0.0013991465233379144
7250,0.00029641785091785554
7132,0.00046755403153927506
7287,1.6196794595203915e-06
7115,0.0008821011972764099
8077,0.0006367235202244856
8357,0.0002206289605666931
10026,0.0
2110,0.0007298459246041937
7362,0.003286274303739558
8269,0.0002206289605666931
10575,0.0016459859089929328
10595,0.00014508049207943507
3052,0.0012332832617487732
8329,0.00012434918161031202
7311,0.0026564669147046407
7315,0.004224405649300855
8091,0.0018865313301593923
8353,0.004013764298022611
7854,0.004930014816803588
7601,0.004150089292032151
7604,0.003326741975489934
8639,0.0032385033981038856
8132,0.0005057991545473033
1501,0.0022171144001794764
2414,9.12902870174895e-05
8181,0.0025265324966299322
8193,0.0007998129806002805
8677,0.003573885269933526
9864,0.0011585319868922857
7689,0.0004607600020064188
10474,0.0003174336321120764
7948,0.0008725863340528111
9526,0.001060826128082141
2902,0.0024086642339137643
2555,0.002681437582411133
8705,0.0028785234984050785
8746,0.0007820051214987671
7544,0.001696168738805917
1882,0.0008447033263851183
9622,5.4797646618363065e-05
9007,5.234840037540988e-05
7472,0.001465345125332589
1222,0.0004283014375545604
2133,0.006095704932988659
9561,0.004972788582954491
989,0.001983305426890169
1119,0.002603207875226223
358,0.0009229838795220675
3186,0.000995899504742363
9720,0.0003999994261605505
2553,0.00523336310672402
3194,0.002135713239739504
7563,0.0005952558072545434
9965,0.0001527191568294248
8560,0.00021674432867617284
7376,8.098918618908265e-05
9684,0.0002669134020792083
10580,0.0006795176136557699
8214,0.0016237881836919208
1112,0.0018085431968254682
7550,0.00016425795792692806
7435,0.0004856778258942822
1070,0.00017196714119799815
9039,0.0002680193868495711
7465,0.0008682800795104529
8034,0.0001257286050746566
906,5.039052993502448e-05
8273,0.0017979813649383598
7413,0.010660814718381933
10114,2.4027188158199913e-05
7690,0.0033511510818036772
3352,0.00335791922917433
7324,0.001881881114868987
7866,0.000388103937720872
8529,0.00011759486684360475
7901,0.0005853541488602727
7802,0.002256463255675293
8062,0.001690665828453504
7685,0.000742302638337215
7942,4.4035968536784285e-06
7842,0.00045933362937244866
7180,0.0009421864247283485
8727,0.0009991886729665334
8732,0.003117750128169289
9247,0.0010217630448020579
4639,7.507530341047542e-05
8741,0.0007333349202503438
8764,0.0018237140675077318
9285,0.0028448748703551775
1611,0.0018801421620784436
7266,3.3522954386794565e-05
9320,0.0029507338959150033
7312,0.005098559486939155
7852,0.0020379601345920555
7862,0.00386101218528032
7361,0.0008787987201036197
8400,0.0004136978242862899
8917,0.0001477929576837079
7403,0.0025381968696237393
9963,0.0007094284097471974
8459,0.00022839816506037112
10513,0.00044315169212818216
7958,0.006579043114628287
7965,0.002240257648370969
1822,2.0901646798160792e-05
8482,0.0001421728061580874
8492,0.0004183958540749219
9531,0.0006244445009703509
8510,0.0005323631784740485
3414,0.004375020618408852
10108,7.757045278315937e-05
7583,0.0007574478271935368
7597,0.004130661188813477
433,0.0003151799893396045
3005,0.002086955390647414
1983,0.0002087346957015323
7628,0.002822015824755808
7629,0.00047918632064039194
8150,0.00035699570297940074
7645,0.00038658518286647636
9198,0.00015652188391630242
8702,0.0015074381979158524
7587,8.543357016732998e-05
8330,0.0009148717725008719
8725,0.0015770930553719756
8278,0.0019971717259639147
7510,0.001555145834482691
7514,0.0015552557179785162
9090,0.001935641107799817
9095,0.00017358753901988578
7438,0.0015416249746661888
2069,0.006335747460622897
48,0.001126213205447767
432,0.0
2369,0.004251227718978381
970,0.001068192264761309
842,0.0036900585893475625
7505,0.0032658885606180244
7898,0.0007498561011179298
2273,0.0006781435856490729
2152,0.0026672786848871105
8428,0.0006328716273303616
5230,0.0005392594386440985
3189,8.106644806829633e-05
7427,0.0033496646239173644
2469,0.0030285272801357684
7600,0.0030903516171299295
10301,0.00042713365387071317
1628,0.0009707651115662873
621,0.002755723835483918
1645,0.0010434586534050175
8194,0.0012432591137825281
9446,8.32859081714937e-05
680,0.001521388821697809
10105,6.149797693344545e-05
8352,9.840874467318076e-05
9640,0.0011400202205201668
9932,2.6708844287758903e-07
10322,4.1231183584731176e-05
3036,0.0007176752407866878
8689,2.6708844287758903e-07
7541,7.566579318231043e-05
8314,0.0028181837396563016
8216,0.0
9967,4.719219070019252e-06
8758,0.0006184505651138394
7252,0.006556160067407746
3182,0.0009465791080278724
2674,0.0005445018591788456
7344,0.0002715546621731354
10495,0.0
7974,0.0008844371919432924
7982,9.057502949738784e-06
8559,0.0017436563150898545
882,0.0006801136933353569
2466,0.0010165542498022102
7084,0.0017219848489962973
1529,0.001434295323236679
16,0.0008238519655603963
8232,0.00024148453350824556
7239,0.0038990531412095874
7759,0.0009735211488032336
1121,0.004303492284139276
8362,0.0016856976553323896
8891,0.00045488666899727765
1722,0.00025020030030856486
710,2.0659954399668013e-05
1223,0.004322910435501537
7368,0.0006880604132532145
