,0
7945,0.003673949393306779
665,0.04451957508691633
7474,0.024934144300602392
6967,0.002577983144309233
7371,0.032790734773550295
7530,0.001046016573369754
7813,0.010721609202819124
8204,0.012662135092343067
7446,0.003914831292213287
7196,0.0050041875705578494
7326,0.013934718315380725
7095,0.0050041875705578494
7226,0.011392373668978337
7354,0.023176673186294832
7753,0.031199377154596017
7119,0.009017062607562323
9041,0.018796511911845438
7143,0.010807625938087203
9450,0.0018775870951076583
7548,0.0012659342049390733
7555,0.03384393014141456
8427,0.01901084396825832
7599,0.04021561498622208
8337,0.005798979472409679
1625,0.017683773731892276
6656,0.032298056998851035
8199,0.03181568432716827
9749,0.06736467457536029
9241,0.05414984619729873
6682,0.061852045976517146
8729,0.06977623276742781
9757,0.06736467457536029
1055,0.05868689101383053
9248,0.06589377651902387
8245,0.032974011185932
1598,0.03205529380297056
9807,0.03472966458043157
8277,0.06061595254432901
1109,0.029789519941116106
1631,0.10901876112446544
9318,0.03987678999972836
1134,0.055478916700567926
1653,0.08022325392001216
7313,0.06292604805259491
7316,0.05129733398316048
7837,0.05910752793463094
7844,0.03391518921127694
9897,0.031679437285466114
7851,0.054667182787765715
8373,0.03696634937229506
9912,0.05766777184429466
7370,0.04244112077732281
2252,0.04321025260249309
2262,0.03686705109109751
9972,0.029789519941116106
7415,0.07584666962947799
7944,0.030364577958293493
7461,0.0809218148748746
10027,0.03454648479491016
7983,0.056139820786374285
10044,0.046545291217442795
9560,0.061831729344829965
9051,0.07494684394025293
8046,0.04623087667882878
10103,0.05212742667867274
8056,0.035066008411423266
7545,0.11359007870655788
7547,0.0926781753211655
10109,0.03482492281202906
1921,0.03173309728214323
9108,0.0387532826378613
9625,0.02978951994111611
8096,0.09430598173388248
4526,0.061300119681923074
8636,0.09289784401474792
8643,0.05673788950242369
1990,0.02978951994111611
7626,0.07256825645479356
8144,0.043504507150394375
7638,0.07611199108165434
6620,0.02990263727259471
4585,0.05858804039838198
9240,0.026380247804307897
2591,0.06671143262175956
8241,0.0674363802425783
7790,0.05479440044527378
8306,0.01851264036689308
1164,0.018667554116577827
8332,0.0514105522130865
7834,0.022839079885041167
1215,0.018190111692599986
7889,0.02053268147360336
7891,0.019971874073109498
7897,0.06672757567707549
8926,0.06695613200531159
7402,0.049131216118946955
8433,0.040603038899741144
9991,0.035869726012807815
9001,0.03882055522582921
10053,0.018190111692599986
10054,0.018190111692599986
10062,0.026767117284402647
8528,0.01730229124193507
2389,0.02780083447739216
9054,0.046064656623696694
9058,0.027999099568529834
2457,0.07053592239147313
6589,0.09649183360226557
10222,0.03614587460089754
9718,0.034260685056276566
8186,0.01792726373122102
8190,0.05777036571522185
7468,0.03490401631357018
561,0.03423027358927726
8247,0.012763886338892994
6585,0.00894495188410308
9537,0.05723672552098838
10184,0.020875351691508982
8152,0.04535809339069486
1375,0.01078888754318543
8557,0.07651752024342853
7560,0.018009608592780488
7273,0.0018538382507903737
7895,0.024631581009397097
8980,0.0010828799809280405
6549,0.038097161018100484
7422,0.0011005764506557796
7869,0.0055831029254347015
8192,0.008598630949045585
9242,0.0062249194318914425
8821,0.01679164867967231
8889,0.0687106431495925
9451,0.008191278522845912
9096,0.03240390997708524
10165,0.036355425376114095
10197,0.005202965002481177
1530,0.02138331481053085
1053,0.03707259060505078
682,0.05301897368916399
7606,0.024973446427193912
10042,0.001279324135287119
9942,0.018852442652791502
6623,0.002923195802593065
5237,0.001825781013036837
7546,0.006209928821127967
1570,0.07065170737147175
8028,0.07006567323317836
7439,0.05915760757486175
946,0.06594961967409675
52,0.011215571591836606
7955,0.021515704565968297
8468,0.028638426124939265
8348,0.012060178098916893
9281,0.010228999168305957
9607,0.0008804528115549068
7437,0.004685365840123874
8431,0.001330734759988089
8016,0.011088934372752613
1138,0.03908417430485559
7504,0.04051451201998525
2195,0.018698741272948686
9747,0.007417019497161632
803,0.01912294790923713
8753,0.04193715279956399
7996,0.06808473905448165
7364,0.04610640328750309
7756,0.031186411520106067
8032,0.008630438482695419
9717,0.024319111959769168
4601,0.04146642728971831
7803,0.075149506658203
7187,0.0006777141918123252
8110,0.02021070787132574
6963,0.007378031769006288
8438,0.006394979851154772
7801,0.01779247841759976
7314,0.037105956126022424
7443,0.01860975310208602
7295,0.030593380089024638
7581,0.005315135908053563
7967,0.00885408942110064
8230,0.016890346648753378
7856,0.06553919256119076
7217,0.0016475372406166938
956,0.00358221050934794
7139,0.0013252101922016485
7660,0.013566526468495845
7513,0.01190546503763574
7378,0.04258490104658932
8440,0.04442109632653772
7642,0.009288794060950024
7643,0.018026171457522527
7549,0.011134980690971843
7363,0.02432904247647109
