eigen_max,pages_max,degcen_max,bet_max,avg_max,newman_max,vote_min,clusters
-0.3950137459931228,-0.531312046476123,-0.4802467453049882,-0.47450892319908444,0.09119541593305378,0.44120868284355724,0.44120868284355724,0
-0.171933998500159,-0.09676155588643787,0.11807335298434327,-0.37996711338823186,0.9378568437235334,0.7545108512328152,0.7545108512328152,0
NA,NA,NA,NA,NA,NA,NA,0
-0.606151499778735,-0.7322200835715207,-0.5960400272288018,-0.5867532178564282,0.29206473680672085,0.2767769919935734,0.2767769919935734,0
-0.6425716693841481,-0.54749400475727406,-0.6472209631183067,-0.39460645763819496,-0.9149157798338795,-0.12791349632665955,-0.12791349632665955,0
NA,NA,NA,NA,NA,NA,NA,0
-6.799397014488e-4,-0.03597171902649695,0.0906974360349043,0.10184627914952246,0.7950312766735916,0.7273349640674717,0.7273349640674717,0
NA,NA,NA,NA,NA,NA,NA,0
0.010286118855852315,0.5220873641823532,0.7915642770319496,-0.09553143550658545,0.8937346797895206,0.9132823705654362,0.9132823705654362,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293297,-0.6172844917455637,-0.6935502395519872,-0.6087685282561822,-1.1996031921409218,-2.3894208137577073,-2.3894208137577073,0
-0.6446991434238608,-0.7194289823399579,-0.6735859083717741,-0.5494654363895561,-0.9459725884491931,-0.2619857124041125,-0.2619857124041125,0
-0.6526661417543683,-0.5570856428134712,-0.6735859083717741,0.4643788504852519,-1.1167850358334184,-0.49575178846885765,-0.49575178846885765,0
NA,NA,NA,NA,NA,NA,NA,0
2.971662249481778,2.343493758958532,1.9765537935024147,1.3397935641569192,1.8801969955443534,1.189825032062018,1.189825032062018,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6528186464474949,0.12151911357801028,-0.5577132219358159,-0.05627736251254845,-1.1672523498333034,-0.6967598271315052,-0.6967598271315052,0
NA,NA,NA,NA,NA,NA,NA,0
2.10219105184526,1.8914003105114854,2.3251866198905966,2.0942538553523047,1.3349774665199572,1.383807367718684,1.383807367718684,0
1.0445158017798561,0.24542742862225891,0.03562152564920827,-0.22247190337981235,0.11201608623872622,0.24252176704534792,0.24252176704534792,0
1.1364222303685636,1.6579511959270725,1.8406507511092796,1.4466951911928558,1.0187402803814847,1.293819725372984,1.293819725372984,0
2.10219105184526,1.8914003105114854,2.3251866198905966,2.0942538553523047,0.7321892190866873,1.383807367718684,1.383807367718684,1
-0.6517546570377541,-0.8344828387420059,-0.7062685591514896,-0.6087685282561822,-1.070199822910448,-0.28955255963717724,-0.28955255963717724,0
-0.6535183695293297,-0.639816949159575,-0.7194838139920979,-0.6087685282561822,-1.2513645398331112,-2.395971988091111,-2.395971988091111,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.5335039971383845,-0.5058660450331615,-0.5179385349933325,-0.4999031604520194,-0.4607099538349167,-0.1456602181117692,-0.1456602181117692,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.078707834494733,1.3150912950889095,1.8048204253674542,1.410907459444533,1.0885319996768248,1.2839320338825693,1.2839320338825693,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.2633393380211004,-0.17682333429625277,-0.08292523758282061,-0.37781924057494726,0.8218622971951216,0.5841324842661003,0.5841324842661003,0
NA,NA,NA,NA,NA,NA,NA,0
1.4007514820825773,1.6058149046174883,1.1660946423412677,1.5216286847886276,0.4445807933756858,1.0058746544119035,1.0058746544119035,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293288,-0.7523093286478533,-0.7212865770624348,-0.6087685282561822,-1.2254838659870164,-2.395599662030726,-2.395599662030726,0
-0.6535183695293297,-0.5373032925424184,-0.7154371894774927,-0.6087685282561822,-1.2513645398331112,-2.394949755590218,-2.394949755590218,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.4712787606851062,-0.7238890781731934,-0.5592009749032951,-0.5469102744504413,1.1462950300515236,0.16443535095910203,0.16443535095910203,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.653342433571538,-0.6902914078549588,-0.684817172790933,-0.5508800705350674,-1.0896103282950191,-0.5399374797671823,-0.5399374797671823,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6487111762514463,-0.8642987190486567,-0.7114879425842234,-0.6087685282561822,-0.46631743316823737,-0.6859862466188976,-0.6859862466188976,0
-0.37910732070780667,-0.468704492332858,-0.5285017646320396,-0.3264516906292632,0.06619703778625764,0.3102595449543268,0.3102595449543268,0
-0.44093457527857555,-0.46326051648978284,-0.3028472908319386,-0.4836164245057732,0.5476920313062318,0.5119251150989694,0.5119251150989694,1
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293297,-0.639816949159575,-0.7194838139920979,-0.6087685282561822,-1.2513645398331112,-2.395971988091111,-2.395971988091111,0
NA,NA,NA,NA,NA,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,0
0.06325895940074974,0.41345254060408065,0.04698321119350079,0.3081798674790897,-0.1384955644510371,0.20719224247936177,0.20719224247936177,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6069778659797784,-0.7707384981779877,-0.6058955095211962,-0.6079953637069117,0.1280753761637387,0.22550788821868792,0.22550788821868792,0
3.327846598653779,2.30995195463434,2.264309838442678,2.8123407925590405,1.0520154324693212,0.9691012666650416,0.9691012666650416,0
NA,NA,NA,NA,NA,NA,NA,0
0.36173566388355777,2.836045554768731,1.5424748318592385,4.775766280885621,0.8391260185740259,1.0935826500932635,1.0935826500932635,0
NA,NA,NA,NA,NA,NA,NA,0
1.3748683622430733,0.6133881282951282,0.5545912090540317,-0.2128469074838119,0.5034713941216059,0.89713116461327,0.89713116461327,0
-0.6512257552066345,-0.43901172793128673,-0.6227394708682572,-0.44377847457795283,-1.1038446989103712,-0.5478459689044247,-0.5478459689044247,0
-0.29574844247686183,-0.4756441087983424,-0.333548660088938,-0.5123052189634091,1.272809931218817,0.7154980773688857,0.7154980773688857,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6506949273032142,-0.8755164822322352,-0.7196104236122158,-0.6087685282561822,-0.5267056721424583,-0.4083791895967329,-0.4083791895967329,0
-0.6099747494551876,-0.3651178545057321,-0.5252000974695951,-0.31852282419335465,-0.824333421372548,-0.17857617263118034,-0.17857617263118034,0
-0.6464118762775637,-0.5402073254873888,-0.5696045961618873,-0.49943987306675575,-0.8950075691830375,-0.04851589737850615,-0.04851589737850615,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293297,-0.6430247504205462,-0.7081042948021055,-0.6087685282561822,-1.2254838659870164,-2.393097366460525,-2.393097366460525,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.4225333522116443,-0.4783684635967225,-0.4721135186257282,-0.4334986043305761,0.012287491869688878,0.15889745640830846,0.15889745640830846,0
1.7099249800719099,1.1559818137418922,0.9266408022254742,0.20870726209613924,0.17696109342858446,1.0717630962264093,1.0717630962264093,0
-0.6535183695293297,-0.580284756352161,-0.7031513559876531,-0.6087685282561822,-1.2254838659870164,-2.391846186615992,-2.391846186615992,0
-0.6295320669019437,-0.6963934298021666,-0.6264829631628767,-0.5687901943516329,-0.6237581990653136,-0.4634836535484028,-0.4634836535484028,0
NA,NA,NA,NA,NA,NA,NA,0
-0.06765745953843069,0.5750071375889383,0.16260713543319058,0.15117491815131479,-0.39684825600240414,0.6245872486642877,0.6245872486642877,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6240866222985915,-0.5794057852944553,-0.5685509300912227,-0.5287862052978635,-0.8355483800391889,-0.26472966428057537,-0.26472966428057537,0
NA,NA,NA,NA,NA,NA,NA,0
-0.207489331979176,0.0507850253418486,-0.16011124137697275,-0.32081192693114297,-0.42234811631143115,0.412722769216969,0.412722769216969,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6494965375207027,-0.8528395569949719,-0.7125657800346549,-0.5909013578082605,-1.0029100709106016,-0.582291099972575,-0.582291099972575,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.0358294858200816,1.9832799511595167,2.7121740229252658,2.1391969064420966,0.9505037353905508,1.352044307984909,1.352044307984909,0
0.4422893592597395,-0.0865759339008997,-0.22978780906786128,-0.028590528122418458,0.23144583229019944,0.16300772614944267,0.16300772614944267,0
-0.6216451138540808,-0.6081055572361692,-0.48552287025228175,-0.5917775597336877,-0.19888380342525844,0.22889865078752164,0.22889865078752164,0
NA,NA,NA,NA,NA,NA,NA,0
-0.28209770900436376,-0.3729924384900287,-0.14169171521421947,-0.5357648981540886,0.9749125916361635,0.6779028604645143,0.6779028604645143,0
-0.6530740664175321,-0.6940281046673706,-0.6991398498079772,-0.5096414790155547,-1.0874536054745112,-0.7841635148166655,-0.7841635148166655,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.265594372579079,2.549241019999148,4.049938942401526,2.1276680752422115,2.8166068310666907,1.20471877325095,1.20471877325095,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6380979602731136,-0.3313272888647198,-0.4824874944730233,-0.36976798349026974,-0.7170047445402137,-0.6180721275277781,-0.6180721275277781,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.3075720075686393,-0.44185099764251246,-0.271428676911846,-0.5266631671038046,0.7393489133016361,0.6940686600267647,0.6940686600267647,0
-0.6431467255238749,-0.8354578805718171,-0.7096558102026813,-0.5488542519283106,-0.6354045022960563,-0.5495228669111796,-0.5495228669111796,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.1203974264050841,-0.4138426058722385,-0.17552399684560716,-0.4376353079282346,1.1285790925973511,0.5837410087988278,0.5837410087988278,0
-0.4279637753593419,-0.19636160167962952,-0.14079946212206215,-0.3084839655370086,0.7653371990971948,0.5011538716318139,0.5011538716318139,0
-0.5847495451651623,-0.5357078571941423,-0.49846178381775924,-0.4041618869327158,0.10348873600994882,0.37837301608657703,0.37837301608657703,0
-0.2967518859768795,-0.24138696521370223,-0.02151950817839686,-0.3176480899222425,0.7367803395570525,0.7133368199398024,0.7133368199398024,0
-0.6404751271541926,-0.5048666538173449,-0.573462531850484,-0.4772168124546349,-0.9537367906030216,-0.2866218900030497,-0.2866218900030497,1
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.4472040610456137,-0.38650823480556673,-0.4493361403817468,-0.39246301683287266,-0.48888007190585825,0.020298660797065313,0.020298660797065313,0
NA,NA,NA,NA,NA,NA,NA,1
-0.46595087318729755,-0.5115817160176146,-0.323970707364334,-0.565390558309271,0.7688069158106274,0.5296373536101862,0.5296373536101862,0
1.4007514820825773,1.6058149046174883,1.1660946423412677,1.5216286847886276,0.37911791247085785,1.0058746544119035,1.0058746544119035,0
NA,NA,NA,NA,NA,NA,NA,0
-0.3111731733393393,-0.5556983175282649,-0.3123379689341056,-0.5389963286296552,1.0512965248624855,0.49011677677200133,0.49011677677200133,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6363719831572499,-0.6472086125761336,-0.5558070923607442,-0.5959921172031463,-0.6764438565377208,0.1033982245127885,0.1033982245127885,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,1
2.0358294858200816,1.9832799511595167,2.7121740229252658,2.1391969064420966,0.9505037353905508,1.352044307984909,1.352044307984909,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.17190040291879416,-0.02016754163160377,-0.052254952625810876,-0.19085109566007574,-0.018742615976734413,0.4289018086390365,0.4289018086390365,0
-0.16886173419279224,1.0630329462508277,-0.07250820330959791,0.6168947714302443,-0.5259331147142168,-0.020838654999633114,-0.020838654999633114,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.45647147605167576,0.15771669369855346,-0.15372537777699372,0.14272114180164597,-0.262790905948729,0.07669984743442157,0.07669984743442157,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.5676966993203072,-0.7784552244633387,-0.6735859083717741,-0.5519554471744897,1.083072241084635,0.09420827431514328,0.09420827431514328,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,1
-0.6533464745524806,-0.2088030801334175,-0.6045491355111116,-0.3875792762384967,-1.157252998574585,-0.7077594603927848,-0.7077594603927848,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.1788245598749866,1.2562851791224563,1.3195906936975457,1.0078337406975963,0.6922507500862203,1.0576113889266918,1.0576113889266918,0
-0.6446803217309974,-0.727210346986852,-0.650092638067388,-0.5894862229394373,-0.6598062804938029,-0.1153975572775875,-0.1153975572775875,0
-0.6535183695273593,-0.6644908498233919,-0.6884809489365276,-0.6087685282561822,-1.173722518294827,-2.388140241862566,-2.388140241862566,0
-0.6535121117732675,-0.7693282208952004,-0.6963920176987812,-0.6087685282561822,-1.1133342793206058,-0.8415715960282862,-0.8415715960282862,0
-0.6535183695293297,-0.274571123967818,-0.6565725726098159,-0.6083976002952276,-1.1607821813717796,-2.3788243627992864,-2.3788243627992864,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.6019081341092701,1.1429301492999209,1.360074864026545,0.9652669235472113,0.6915456877626364,1.2513421853692948,1.2513421853692948,0
0.30001209900895837,-0.4335327405892191,-0.43482371280169513,-0.30221142144748564,0.41362547759898405,0.05992096329696387,0.05992096329696387,0
NA,NA,NA,NA,NA,NA,NA,0
-0.28360471303598317,-0.12475728398107064,0.00967352167996583,-0.34061136913546514,0.4199608508842261,0.6258172755044523,0.6258172755044523,0
NA,NA,NA,NA,NA,NA,NA,0
-0.38357390601535585,-0.3253724264269847,-0.244973066292697,-0.35036622499292913,1.3817127123347888,0.5231523034177601,0.5231523034177601,0
NA,NA,NA,NA,NA,NA,NA,0
-0.5814990214495366,-0.549925084154304,-0.6033268727437372,-0.46987308788660676,-0.6342100096570056,-0.27888571194962813,-0.27888571194962813,0
NA,NA,NA,NA,NA,NA,NA,0
2.0775069676699007,1.997748731885203,1.7350427693800647,2.168751698237901,1.660211267852548,0.882082757508975,0.882082757508975,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293297,-0.6197700340071487,-0.7186925557869078,-0.6087685282561822,-1.2513645398331112,-2.395772105484997,-2.395772105484997,0
1.8001453195517518,2.4945660397371237,1.6163483628193371,1.2663414433376916,-0.04094533226191065,1.0600778591161248,1.0600778591161248,0
-0.6534587794550096,-0.8457801864189011,-0.7212865770624348,-0.6087685282561822,-0.8890351059877848,-0.9930775446330377,-0.9930775446330377,0
-0.6339101864984978,-0.4514964241623225,-0.5574938788046014,-0.5027885471131233,-0.4007530594247972,0.035255117002189675,0.035255117002189675,0
-0.2506994563006759,0.012942267884759516,0.01432324570277683,-0.17635265043976514,1.1011887127769013,0.7759898287360505,0.7759898287360505,0
-0.30407562191626325,-0.5675076618441003,-0.3722963602790285,-0.5441538838810178,1.2640699859179685,0.5179021904407594,0.5179021904407594,0
0.5687235530674027,0.5387553875328619,1.0370596889723829,0.08866327219930578,2.48839283092758,1.087876621212828,1.087876621212828,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6300495673863155,-0.387851996286388,-0.5100945222479876,-0.11293324032259307,-0.6315905082555793,0.19457073683372358,0.19457073683372358,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.2071437485644278,0.11347769218323457,8.48543089798794e-4,0.3589304928102017,-0.18746976265210863,0.3651416856143668,0.3651416856143668,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6480127130839798,-0.3008110454579184,-0.6671631471936281,-0.36103897111875766,-1.1219611706026376,-0.5561729915860636,-0.5561729915860636,0
NA,NA,NA,NA,NA,NA,NA,0
-0.03415525844587632,0.14923842811070254,0.42052455217028045,-0.2486141720642102,0.9307161126249983,0.9083252850486737,0.9083252850486737,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,1
-0.3647494076866178,-0.5530263621922572,-0.5058965230339801,-0.2915495724488089,0.4205269906246093,0.2212683908531267,0.2212683908531267,0
NA,NA,NA,NA,NA,NA,NA,0
-0.4763183553224111,-0.6061376752161856,-0.5213775791622772,-0.5333875960786066,-0.038423625579470745,0.346732195640202,0.346732195640202,0
-0.6095962095082489,-0.7023304536799443,-0.5683291966508572,-0.587763811144512,-0.1922477332083109,0.1838196747068408,0.1838196747068408,0
-0.40074865528850717,0.24928962095861473,0.07154239926342998,0.32317671524909236,0.15331841021942247,0.702482570133819,0.702482570133819,0
NA,NA,NA,NA,NA,NA,NA,0
-0.256436458716062,0.03594677806807852,0.15795285217569693,-0.15535919744101487,0.4549373513439242,0.7537051411964607,0.7537051411964607,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6048525975651979,-0.5262269361572784,-0.5902263464020365,-0.3348600359129413,-0.767595021017648,-0.16412429189689795,-0.16412429189689795,0
NA,NA,NA,NA,NA,NA,NA,0
-0.40718218875903633,-0.4368527722800407,-0.254174276782964,-0.5259425104756498,0.8588572325448092,0.5622684588748855,0.5622684588748855,0
2.0439678865330606,2.134483906570036,1.620787889302718,1.7080871195786844,0.6082098031825853,1.119116370913743,1.119116370913743,0
-0.610361196894084,-0.364555523451052,-0.4657072177052566,-0.06607584696368272,-0.805641823594813,-0.35021690324758975,-0.35021690324758975,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.817146410096699,2.233164541803192,2.261159466087707,2.4204878570498476,0.7828564244699358,1.3291803021714588,1.3291803021714588,0
-0.4997384091200283,-0.3048323911137937,-0.37442655930890295,-0.3893413632406927,-0.18055165945094107,0.27519422399765553,0.27519422399765553,0
-0.5755619803918605,-0.7572341551712045,-0.6399495248467475,-0.5925531850973537,-0.49651155265534763,-0.3459906566689581,-0.3459906566689581,0
-0.16419382991566647,-0.33324577706447683,-0.4460472669854737,-0.25683077042683367,-0.04051872774796398,0.04512548510099138,0.04512548510099138,0
-0.6524780488742203,-0.7199629767933169,-0.6942775000968195,-0.5469102744504413,-1.1392149531667006,-0.3182471532551768,-0.3182471532551768,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293297,0.47600813835674083,-0.6753871873228777,-0.6087685282561822,-1.2513645398331112,-2.3848325792336,-2.3848325792336,0
-0.12593222578995,-0.44854794471041165,-0.3053897864482404,-0.5386419787834285,0.971575500244973,0.4763299611418018,0.4763299611418018,0
-0.6040650254858414,-0.5982820464391723,-0.6524767495431946,-0.2922284569083244,-0.7855124106034058,-0.39247875701498386,-0.39247875701498386,0
NA,NA,NA,NA,NA,NA,NA,0
0.3379128537992491,0.3280306248216025,0.6694396814273199,-0.1532840869977108,1.2121880472723738,0.9045494641784999,0.9045494641784999,0
NA,NA,NA,NA,NA,NA,NA,0
2.817146410096699,2.233164541803192,2.261159466087707,2.4204878570498476,0.3477950408533879,1.3291803021714588,1.3291803021714588,0
NA,NA,NA,NA,NA,NA,NA,0
-0.004462537975378001,0.3697504145115997,0.6319283836214209,-0.12801080665561565,1.049662643937858,0.9223929257372769,0.9223929257372769,0
-0.5236939902295719,-0.5742760610199139,-0.4402980916666176,-0.368022421702401,0.5530360407166145,0.461877088465041,0.461877088465041,0
-0.034301381762852516,0.43033100997985485,0.6564877518384253,-0.2291007109538523,0.5740245801082619,0.8728958541270234,0.8728958541270234,0
-0.39398308198726956,-0.4143980732734482,-0.2425415383527356,-0.5235883368753148,0.9657465196490059,0.6057529593272208,0.6057529593272208,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.3994391672677212,-0.6050344895031124,-0.5470184914605595,-0.5469752703876526,1.0698083957385114,0.2755151294099144,0.2755151294099144,0
NA,NA,NA,NA,NA,NA,NA,0
-0.3336584395130496,-0.427711435807021,-0.42349939164092104,-0.44727308873369886,0.3391205074359841,0.5063531437752943,0.5063531437752943,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6535183695293296,-0.6854942319038282,-0.7212865770624348,-0.6087685282561822,-1.2513645398331112,-2.3964273906112252,-2.3964273906112252,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.653405139738614,-0.6806006968032403,-0.6991398498079772,-0.5591873904430396,-1.1996031921409218,-0.9117057010520829,-0.9117057010520829,0
3.3285114508991542,1.6523011299992911,1.0481089877180296,1.5458933511739381,0.09214270579068022,0.5228089962017624,0.5228089962017624,0
-0.653515697245625,-0.8350119829984766,-0.719855550952909,-0.6087685282561822,-1.0960804967565427,-0.9983511960879087,-0.9983511960879087,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.5787556814531274,-0.553893142055392,-0.5902263464020365,-0.43990679691801254,-0.6023568726156583,-0.05477765772418632,-0.05477765772418632,0
NA,NA,NA,NA,NA,NA,NA,0
2.0358294858200816,1.9832799511595167,2.7121740229252658,2.1391969064420966,1.0482695454652808,1.352044307984909,1.352044307984909,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.653515697245625,-0.8350119829984766,-0.719855550952909,-0.6087685282561822,-1.0960804967565427,-0.9983511960879087,-0.9983511960879087,0
-0.6535183695293297,-0.4678998842662963,-0.712697026259573,-0.6087685282561822,-1.2513645398331112,-2.394257553017679,-2.394257553017679,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
-0.6534048101164622,-0.6505074502920862,-0.6735859083717741,-0.5477781267579714,-1.163370248756389,-0.7265415679390903,-0.7265415679390903,0
-0.537127310945485,-0.5795078543549076,-0.4751963069573026,-0.4470521541731751,0.6414538337290001,0.4488398740792479,0.4488398740792479,0
1.9726454787093015,2.266278009591494,2.724984231648863,2.842479495800675,1.60068571800653,1.3754915054998433,1.3754915054998433,0
-0.5115902409102623,-0.38969508559887245,-0.2658070152131922,-0.47656262572712405,0.6096911885542473,0.4995331878515106,0.4995331878515106,1
-0.6284657866979855,-0.7877909831991968,-0.650092638067388,-0.6036413324491361,-0.10152317324233028,0.10360044312039038,0.10360044312039038,0
-0.652582673409876,-0.6968718314024673,-0.7079668626066296,-0.4930331545848325,-1.1219611706026376,-0.3836769286443681,-0.3836769286443681,0
