eigen_max,pages_max,degcen_max,bet_max,avg_max,newman_max,vote_min,cumulate
-0.6543115760594762,-0.6959927306003474,-0.7080174023953517,-0.5507950925735949,-1.2374205771652043,-0.7832586745425435,-0.7832586745425435,-0.1767103501841778
NA,NA,NA,NA,NA,NA,NA,1.0434141262983991
0.950702777685077,0.5480287093811456,0.3358197119045656,-0.29032180704967864,0.02215293675005485,0.8109632336213728,0.8109632336213728,-0.23099010258554734
NA,NA,NA,NA,NA,NA,NA,1.1585725104958635
NA,NA,NA,NA,NA,NA,NA,-0.34365989958965937
NA,NA,NA,NA,NA,NA,NA,1.120736173015466
NA,NA,NA,NA,NA,NA,NA,-0.3153478045852547
-0.3962298606244008,-0.530914544434042,-0.48076658174406944,-0.4747962963258897,0.08849795591285199,0.44022175921004,0.44022175921004,1.0484562251086262
-0.17350609764213457,-0.09762812275780346,0.11632046949919107,-0.38071542951509374,0.932802644592526,0.753396757319744,0.753396757319744,-0.23585832667716158
NA,NA,NA,NA,NA,NA,NA,0.8791531360972994
-0.6070306866036305,-0.7312381578326461,-0.5963212312625213,-0.5864933386932455,0.2888081435023923,0.2758568116711556,0.2758568116711556,-0.27564737991783994
-0.6433927379064984,-0.5470494308308784,-0.6473966909997223,-0.3952833989598681,-0.9148126615744362,-0.12866941157936165,-0.12866941157936165,-0.28885995104587736
NA,NA,NA,NA,NA,NA,NA,-0.14139765042817024
-0.0025253213489479158,-0.03701511815255374,0.08900097016571469,0.09874885937139638,0.7903746421284282,0.7262319009276175,0.7262319009276175,-0.12604601322621925
NA,NA,NA,NA,NA,NA,NA,-0.30527887856463615
0.008423237874443809,0.5194206205791252,0.7884234308211147,-0.09766653103769403,0.8888032976736547,0.9121038308216751,0.9121038308216751,0.5238059909201307
NA,NA,NA,NA,NA,NA,NA,-0.15128435372944946
-0.6543219696093909,-0.6166369034699345,-0.6936304898159595,-0.6084013124210748,-1.1987076272943122,-2.3892587764815465,-2.3892587764815465,0.13975740046215945
-0.6455168169817934,-0.718484264782378,-0.673707302096678,-0.5493873555427922,-0.9457830214711498,-0.2626872073465862,-0.2626872073465862,0.7968918734592164
-0.6534711017960168,-0.5566131676609616,-0.673707302096678,0.45951388625897055,-1.1161200009030754,-0.49635839706759405,-0.49635839706759405,-0.30757605304859237
NA,NA,NA,NA,NA,NA,NA,-0.32826932851885104
2.965073686116828,2.335528705372349,1.970970863485459,1.3306604746935515,1.8725197291297986,1.188534242831597,1.188534242831597,-0.3171437133601309
NA,NA,NA,NA,NA,NA,NA,-0.3439774425146766
NA,NA,NA,NA,NA,NA,NA,-0.29633156746487105
-0.6536233631263586,0.12001758756000583,-0.558073411706747,-0.058603843106059705,-1.1664468357352353,-0.697284845971062,-0.697284845971062,-0.1372860053904854
NA,NA,NA,NA,NA,NA,NA,-0.31384832432668935
2.0969899666460097,1.8847503567503634,2.3188852104543964,2.081442359575974,1.328817855387491,1.382437840482775,1.382437840482775,0.6398547557266651
1.0410025255843494,0.2435654642833762,0.03403856288446881,-0.22398809474347225,0.10926067048036046,0.24161549102035407,0.24161549102035407,-0.27494619508260393
1.1327622924281928,1.651980324976828,1.835347896666342,1.437040897864495,1.0134609367566674,1.2924867243880498,1.2924867243880498,-0.08464294132206436
2.0969899666460097,1.8847503567503634,2.3188852104543964,2.081442359575974,0.7277075096415194,1.382437840482775,1.382437840482775,1.3091974493992955
-0.6525610716015835,-0.8332034396999969,-0.7063225988862518,-0.6084013124210748,-1.0696644610580048,-0.29024286511458247,-0.29024286511458247,0.6823879574535661
-0.6543219696093909,-0.63910381595976,-0.7195106190894297,-0.6084013124210748,-1.250324893788835,-2.3958072916738544,-2.3958072916738544,-0.2885687337371908
NA,NA,NA,NA,NA,NA,NA,-0.1097511079105928
NA,NA,NA,NA,NA,NA,NA,-0.1454993748590128
-0.5344991128450878,-0.5055425631569579,-0.5183806943661257,-0.5000667227915452,-0.4618711480849981,-0.14640892991745344,-0.14640892991745344,1.730814726697426
NA,NA,NA,NA,NA,NA,NA,-0.15747136411052035
NA,NA,NA,NA,NA,NA,NA,-0.12953638246249868
1.0751399955961007,1.3101177732423992,1.7995914117957192,1.401427650870275,1.083058386100555,1.2826030463409428,1.2826030463409428,-0.24606242706997628
NA,NA,NA,NA,NA,NA,NA,-0.2967591882197019
NA,NA,NA,NA,NA,NA,NA,1.4798426846055048
-0.2647655750423313,-0.17745700854078975,-0.08426389343451729,-0.37857802875581653,0.8171309766971436,0.5830875474376049,0.5830875474376049,-0.3114921900774695
NA,NA,NA,NA,NA,NA,NA,0.41612501907417365
1.3966697348099297,1.5999956935238864,1.162181945808291,1.5116090497198043,0.44089966135523795,1.004658531185456,1.004658531185456,0.007632418247242241
NA,NA,NA,NA,NA,NA,NA,-0.33122249233862855
-0.65432196960939,-0.7512689650732254,-0.7213096669382907,-0.6084013124210748,-1.2245162605415734,-2.3954351167417216,-2.3954351167417216,0.707596729830315
-0.6543219696093909,-0.536888362495838,-0.7154723340546757,-0.6084013124210748,-1.250324893788835,-2.3947854741001655,-2.3947854741001655,0.15622523441873487
NA,NA,NA,NA,NA,NA,NA,-0.196126317939348
NA,NA,NA,NA,NA,NA,NA,-0.3421623774572654
-0.4723731737085799,-0.7229313865916144,-0.559558098640832,-0.5468446514148003,1.1406606291895993,0.16356077044203943,0.16356077044203943,1.1415588336271711
NA,NA,NA,NA,NA,NA,NA,-0.1967373580738317
NA,NA,NA,NA,NA,NA,NA,0.21081594190823505
NA,NA,NA,NA,NA,NA,NA,-0.31309196026396
NA,NA,NA,NA,NA,NA,NA,0.514768428586309
-0.6541463144053501,-0.6894314489224809,-0.6849154205819876,-0.5507950925735949,-1.089020935993451,-0.5405261532627448,-0.5405261532627448,0.07991281364877446
NA,NA,NA,NA,NA,NA,NA,0.07407590464417806
NA,NA,NA,NA,NA,NA,NA,-0.2748126574567792
NA,NA,NA,NA,NA,NA,NA,-0.3079669284262293
NA,NA,NA,NA,NA,NA,NA,-0.08082775502323399
NA,NA,NA,NA,NA,NA,NA,-0.3128038715527992
-0.649522447518005,-0.8629325882499501,-0.7115312259607379,-0.6084013124210748,-0.4674630186219048,-0.6865156384867441,-0.6865156384867441,-0.34447291938499874
-0.38034881837401174,-0.4684891101241525,-0.5289221547894241,-0.3274609236939875,0.06356916243538349,0.30932577396433686,0.30932577396433686,-0.3287996778962894
-0.44207741071652595,-0.4630609703249383,-0.3037327206614776,-0.4838593935854831,0.543723882209987,0.5109094874558208,0.5109094874558208,4.001360697111257
NA,NA,NA,NA,NA,NA,NA,-0.15587379396809653
NA,NA,NA,NA,NA,NA,NA,-0.15705101125350002
-0.6543219696093909,-0.63910381595976,-0.7195106190894297,-0.6084013124210748,-1.250324893788835,-2.3958072916738544,-2.3958072916738544,-0.291216710058873
NA,NA,NA,NA,NA,NA,NA,1.270262350603496
NA,NA,NA,NA,NA,NA,NA,-0.300650756392541
0.06131154582087112,0.41110180608696983,0.045376833716738736,0.3040764586744435,-0.14055366415659326,0.2063003068131936,0.2063003068131936,-0.34447291938499874
NA,NA,NA,NA,NA,NA,NA,0.4351637113514005
-0.6078557341122733,-0.769644525780431,-0.6061564028995275,-0.6076319174715992,0.12527525829019945,0.22460851817758115,0.22460851817758115,-0.021577444738793892
3.3206896461244915,2.302084471188026,2.2581338868270544,2.796028230452377,1.0466434652174326,0.967900069865768,0.967900069865768,-0.29555411202592197
NA,NA,NA,NA,NA,NA,NA,0.03954412229125719
0.35931194940772576,2.826647711606126,1.53778647279677,4.749880946300967,0.8343466433447985,1.0923309259311849,1.0923309259311849,0.1402923684402624
NA,NA,NA,NA,NA,NA,NA,0.3145034725856919
1.3708279185394632,0.6104557988504661,0.5519387284225981,-0.21441002596355635,0.49962633614742835,0.8959591806919172,0.8959591806919172,-0.3422377847998728
-0.6520330137774241,-0.4388827193460085,-0.6229656513949854,-0.4442156754392689,-1.1032156842794447,-0.548431432320786,-0.548431432320786,-0.19411949914626614
-0.2971229619427275,-0.47540853985959003,-0.3343708190492869,-0.512408314488638,1.2668233676081317,0.7143998188564564,0.7143998188564564,0.2601626000795131
NA,NA,NA,NA,NA,NA,NA,-0.3247802498882243
-0.651503032954537,-0.8741177199533534,-0.7196369677863085,-0.6084013124210748,-0.5276831628655148,-0.40902126299254066,-0.40902126299254066,-0.3349675893307595
-0.6108478352436572,-0.3652037966576274,-0.5256272918626277,-0.319570714815929,-0.8244824452090213,-0.17931152375328058,-0.17931152375328058,-0.102638493187616
-0.6472268167036287,-0.5397839478660182,-0.569940279612698,-0.4996056941855208,-0.8949598667688505,-0.04930404035215276,-0.04930404035215276,-0.34447291938499874
NA,NA,NA,NA,NA,NA,NA,-0.16237334397217473
NA,NA,NA,NA,NA,NA,NA,-0.1566814910279341
-0.6543219696093909,-0.6423022860107974,-0.7081545513639008,-0.6084013124210748,-1.2245162605415734,-2.3929338368607156,-2.3929338368607156,-0.13111444390191573
NA,NA,NA,NA,NA,NA,NA,-0.237977997424378
NA,NA,NA,NA,NA,NA,NA,-0.13897073951324065
-0.4237055518140396,-0.47812496975100444,-0.4726501164123901,-0.4339859251783986,0.009809677370929967,0.1580251237390721,0.1580251237390721,-0.2635642048092677
1.705349862255144,1.151471127293249,0.9232215837673093,0.20508883661517166,0.17402489886836003,1.0705202286859725,1.0705202286859725,-0.13728161462291438
-0.6543219696093909,-0.5797447970318071,-0.7032118198057182,-0.6084013124210748,-1.2245162605415734,-2.3916831648737933,-2.3916831648737933,0.9055012494211623
-0.6303739436624307,-0.6955157206279569,-0.6267014289193187,-0.5686178947467531,-0.624465537542745,-0.4641033598788262,-0.4641033598788262,-0.3176751549091732
NA,NA,NA,NA,NA,NA,NA,-0.33112267701293463
-0.06939596030635709,0.5721864550489962,0.16076247457158738,0.14783699429466846,-0.3981872135897821,0.6235258911269148,0.6235258911269148,-0.2797028808694447
NA,NA,NA,NA,NA,NA,NA,-0.33785012505578377
-0.6249371887494446,-0.5788683828231074,-0.56888878498812,-0.528808947006087,-0.8356661862828344,-0.2654300454448425,-0.2654300454448425,0.15970299173497587
NA,NA,NA,NA,NA,NA,NA,-0.167060813990911
-0.20900469290025314,0.049489258525586145,-0.16129082857252947,-0.32184865692663067,-0.42361609332010575,0.41174740810029564,0.41174740810029564,-0.08577813851063334
NA,NA,NA,NA,NA,NA,NA,0.07133070359297813
NA,NA,NA,NA,NA,NA,NA,-0.2346661759609494
NA,NA,NA,NA,NA,NA,NA,1.4044029061058974
NA,NA,NA,NA,NA,NA,NA,1.0481436102103976
NA,NA,NA,NA,NA,NA,NA,-0.34110604675007383
NA,NA,NA,NA,NA,NA,NA,-0.33926467978229163
NA,NA,NA,NA,NA,NA,NA,2.4601763665301153
NA,NA,NA,NA,NA,NA,NA,-0.31608784329481054
NA,NA,NA,NA,NA,NA,NA,-0.34447291938499874
-0.6503065555294005,-0.8515067598843864,-0.7126068421515322,-0.5906212541954097,-1.002562014615125,-0.5828625820080549,-0.5828625820080549,-0.32709547647751497
NA,NA,NA,NA,NA,NA,NA,0.7368498802190447
NA,NA,NA,NA,NA,NA,NA,0.5800193184582693
2.030734298578293,1.976362727656358,2.705075091100059,2.12616628872551,0.9454143327847618,1.3506876734691704,1.3506876734691704,0.5763070373471905
0.4397370994177071,-0.08747212984505397,-0.23082380341701814,-0.031051997167403075,0.22835797578955536,0.16213372510952534,0.16213372510952534,-0.33827273572549277
-0.6224995763967968,-0.6074846696685663,-0.48603183339745304,-0.5914931841575123,-0.2007738084002035,0.22799790442582954,0.22799790442582954,0.10194645031068299
NA,NA,NA,NA,NA,NA,NA,-0.3309656154349925
-0.2834940119343515,-0.37305547417412244,-0.14290926226168482,-0.5357536149200346,0.9697552453349658,0.6768198619621519,0.6768198619621519,-0.34064056921779384
-0.6538783755042495,-0.6931572760146143,-0.6992085807323275,-0.5097575617290486,-1.0868702165561792,-0.7846530562401095,-0.7846530562401095,0.27344656781976484
NA,NA,NA,NA,NA,NA,NA,-0.33810013602628397
NA,NA,NA,NA,NA,NA,NA,0.5892270361077562
NA,NA,NA,NA,NA,NA,NA,-0.33517950693333914
3.2585367604358555,2.5406774658420526,4.040083079817994,2.1146936668794662,2.8063230048034398,1.2034219386067984,1.2034219386067984,0.491071421943275
NA,NA,NA,NA,NA,NA,NA,2.082222498491124
-0.6389261678171222,-0.3315115247811363,-0.4830027130676589,-0.3705660259503014,-0.717452524977731,-0.6186290859380296,-0.6186290859380296,-0.3046589361793963
NA,NA,NA,NA,NA,NA,NA,-0.33481018287385955
NA,NA,NA,NA,NA,NA,NA,-0.3293205356129924
-0.30892765931530947,-0.44171372987295854,-0.27237885574312604,-0.526696259783692,0.7348472743653824,0.6929790997784046,0.6929790997784046,0.98384996715440165
-0.6439668763874917,-0.8341756452194298,-0.7097028693263712,-0.5487791509398731,-0.6360794225040127,-0.5501076496696654,-0.5501076496696654,-0.3207657258818802
NA,NA,NA,NA,NA,NA,NA,-0.34447291938499874
NA,NA,NA,NA,NA,NA,NA,0.820908553772782
-0.12205176618793574,-0.41378681203521744,-0.17667182068797427,-0.4381024600848668,1.1229940052405807,0.5826962308713859,0.5826962308713859,-0.3188110977443351
-0.42912730924219594,-0.1969384408337529,-0.14201884796792785,-0.30958080108284447,0.7607632200169984,0.5001426160683412,0.5001426160683412,1.479186187441848
-0.5856628846391742,-0.5352975681277721,-0.49894408182298805,-0.40479224031351224,0.10075705670530122,0.3774115976365972,0.3774115976365972,-0.16472625548806732
-0.298124804175273,-0.24183282957066723,-0.022984711932245633,-0.31870024535252456,0.7322858504188221,0.7122394386881749,0.7122394386881749,1.0980485309203243
-0.6412995412808313,-0.5045460790817283,-0.5737902646805176,-0.4774909831411677,-0.9535256114453283,-0.28731338504795323,-0.28731338504795323,2.2633980168184893
NA,NA,NA,NA,NA,NA,NA,1.8697098840948703
NA,NA,NA,NA,NA,NA,NA,0.26009351149103593
NA,NA,NA,NA,NA,NA,NA,0.850254635542378
-0.44833689181102804,-0.3865319542345119,-0.44991967889301626,-0.3931504086000918,-0.4899628527349018,0.01948258579011818,0.01948258579011818,0.7368649672143093
NA,NA,NA,NA,NA,NA,NA,2.7567593679376396
-0.4670537883067494,-0.5112416077604326,-0.324812605033692,-0.565234833788363,0.7642232785402577,0.5286145365168827,0.5286145365168827,1.5297091945573913
1.3966697348099297,1.5999956935238864,1.162181945808291,1.5116090497198043,0.37561900078863547,1.004658531185456,1.004658531185456,-0.3140871175639817
NA,NA,NA,NA,NA,NA,NA,0.9975247523227873
-0.31252307844495747,-0.5552298779822127,-0.3132038399144056,-0.5389692904057098,1.0459265587383422,0.4891100011980736,0.4891100011980736,0.024063709719244177
NA,NA,NA,NA,NA,NA,NA,0.928163515400458
-0.6372029449679545,-0.6464739776817034,-0.5561712103758522,-0.5956871933555999,-0.6770045409389559,0.10254841914641591,0.10254841914641591,-0.18655190244525124
NA,NA,NA,NA,NA,NA,NA,-0.33797741856125013
NA,NA,NA,NA,NA,NA,NA,0.8798392360966862
2.030734298578293,1.976362727656358,2.705075091100059,2.12616628872551,0.9454143327847618,1.3506876734691704,1.3506876734691704,-0.3330622859786694
NA,NA,NA,NA,NA,NA,NA,-0.1522505156166742
NA,NA,NA,NA,NA,NA,NA,0.14986633420515963
-0.17347255567167225,-0.021256913710815832,-0.05365681528666626,-0.19252145574552879,-0.021134056080281974,0.4279198804022669,0.4279198804022669,0.7414805019795259
-0.1704387359694466,1.0587926398304661,-0.07386832709021114,0.611286208723064,-0.52691275590291,-0.021638032248065316,-0.021638032248065316,-0.3106507919099596
NA,NA,NA,NA,NA,NA,NA,-0.25497017188208604
NA,NA,NA,NA,NA,NA,NA,1.3162517864192829
NA,NA,NA,NA,NA,NA,NA,0.6228819916801761
NA,NA,NA,NA,NA,NA,NA,-0.07624709752790355
NA,NA,NA,NA,NA,NA,NA,-0.3357537329455253
0.4538965847786705,0.15610987212396069,-0.15491812526964072,0.13942443472559884,-0.264503021199362,0.0758608790185053,0.0758608790185053,-0.34447291938499874
NA,NA,NA,NA,NA,NA,NA,0.4817041849757456
NA,NA,NA,NA,NA,NA,NA,-0.34447291938499874
-0.568637251255568,-0.777338804792054,-0.673707302096678,-0.5518652261640916,1.0776138251141463,0.09336219917681772,0.09336219917681772,-0.23710874715229502
NA,NA,NA,NA,NA,NA,NA,-0.29206037278087105
NA,NA,NA,NA,NA,NA,NA,5.214835148862156
-0.6541503489378068,-0.20934372812796032,-0.6048128035622322,-0.3882904789106009,-1.156475318344248,-0.7082800144485707,-0.7082800144485707,-0.3409699633189473
NA,NA,NA,NA,NA,NA,NA,-0.25972283435481563
NA,NA,NA,NA,NA,NA,NA,1.5352312635051895
0.1766927298960371,1.2514827190621445,1.3153616650653304,1.0003191368252042,0.6878802120595552,1.0563742656062287,1.0563742656062287,-0.3113661945506247
-0.6454980253240685,-0.726242994128272,-0.6502624478619412,-0.5892130188825949,-0.6604132767085736,-0.11615855278707793,-0.11615855278707793,1.7851765442226895
-0.6543219696074236,-0.6637059424305245,-0.6885716462401981,-0.6084013124210748,-1.1728989940470507,-2.387978724374336,-2.387978724374336,0.15117259869808372
-0.6543157218392833,-0.7682383508694304,-0.6964664114886696,-0.6084013124210748,-1.1126788498034406,-0.8420378353412665,-0.8420378353412665,-0.34447291938499874
-0.6543219696093909,-0.27492045854422054,-0.6567290282413231,-0.6080321929366818,-1.15999467742342,-2.3786666266540037,-2.3786666266540037,-0.15008878234901807
NA,NA,NA,NA,NA,NA,NA,-0.1256363520382344
NA,NA,NA,NA,NA,NA,NA,0.8331274098731842
0.5991011590270534,1.138457428987888,1.3557624036547316,0.9579598561757536,0.6871771123244381,1.250026426143857,1.250026426143857,0.7883856451482802
0.29768688129622267,-0.4334196698931534,-0.4354371592268222,-0.30333883907437537,0.4100305117849839,0.05908880547989324,0.05908880547989324,-0.2787139859497776
NA,NA,NA,NA,NA,NA,NA,0.03229134790527946
-0.28499861113048564,-0.12554241375741487,0.0081440338189396,-0.3415515660276902,0.41634825013196985,0.6247554186955362,0.6247554186955362,-0.3321208031922885
NA,NA,NA,NA,NA,NA,NA,-0.25248869303967986
-0.38480827602787177,-0.3255739845111456,-0.24597776612806693,-0.3512588616307752,1.3754230104977627,0.5221321186255676,0.5221321186255676,-0.3019248012105245
NA,NA,NA,NA,NA,NA,NA,-0.02904957497283508
-0.5824175480196762,-0.5494734384331262,-0.6035930596931852,-0.47018306324454107,-0.6348882548156775,-0.27958034713215274,-0.27958034713215274,0.6792789382168536
NA,NA,NA,NA,NA,NA,NA,1.0199504340896524
2.0723452726516327,1.9907894199795988,1.7299575569823884,2.15557698475645,1.6531463465280765,0.8809168817807066,0.8809168817807066,0.8349661203275721
NA,NA,NA,NA,NA,NA,NA,-0.3052710634547922
-0.6543219696093909,-0.6191152155090851,-0.7187209915474838,-0.6084013124210748,-1.250324893788835,-2.395607490200683,-2.395607490200683,0.46732495259630263
1.7954262306046362,2.4861615302581246,1.6115077616052285,1.2575664731127718,-0.043274969609223106,1.058839734648095,1.058839734648095,-0.2665748204996101
-0.6542624746272685,-0.8444679243924702,-0.7213096669382907,-0.6084013124210748,-0.8890040283271748,-0.9934822872320398,-0.9934822872320398,-0.3265006239832941
-0.6347450767764383,-0.45133109870077504,-0.5578545206084842,-0.5029380416155032,-0.4020811477288424,0.034432971125300846,0.034432971125300846,1.257806542808902
-0.2521458636966723,0.011756582300336634,0.012784175465213753,-0.17809369837062095,1.0956798683872293,0.7748670164422936,0.7748670164422936,-0.30526006129783423
-0.3054368530987615,-0.5670048699607223,-0.3730386661015703,-0.5441016997560656,1.2581077505337037,0.5168841366849986,0.5168841366849986,0.20858056212606313
0.5659695330247073,0.5360401581250559,1.0334129139228165,0.08563012678598779,2.4790226104404423,1.0866272131447987,1.0866272131447987,-0.0928178114554079
NA,NA,NA,NA,NA,NA,NA,-0.23309857355544764
-0.6308906183337971,-0.3878718068321268,-0.5105528469422744,-0.11498349254327277,-0.6322760449728375,0.19368392427413844,0.19368392427413844,0.2616229790989292
NA,NA,NA,NA,NA,NA,NA,-0.14152648793254782
NA,NA,NA,NA,NA,NA,NA,0.07881313322808399
-0.2086596609579904,0.11199955794829144,-6.627578277947203e-4,0.35457964696641187,-0.18939153937833403,0.3641856378006761,0.3641856378006761,0.32410658512752366
NA,NA,NA,NA,NA,NA,NA,0.3630803536645385
-0.6488250989388045,-0.30108405042529923,-0.667297777255939,-0.361879572285441,-1.1212817275525278,-0.5567550750392164,-0.5567550750392164,-0.24885169991170902
NA,NA,NA,NA,NA,NA,NA,-0.2685502318799757
-0.035947221102644075,0.14765626906026202,0.41814836260063754,-0.25000290557848287,0.9256817901999649,0.9071487574006291,0.9071487574006291,-0.26040197379976476
NA,NA,NA,NA,NA,NA,NA,-0.04368758706212742
NA,NA,NA,NA,NA,NA,NA,1.2215943184225153
NA,NA,NA,NA,NA,NA,NA,0.6015296303691552
NA,NA,NA,NA,NA,NA,NA,0.23255230958151613
NA,NA,NA,NA,NA,NA,NA,1.3574038569149434
NA,NA,NA,NA,NA,NA,NA,2.307752876317407
-0.36601381731457167,-0.5525656951277728,-0.5063634991684326,-0.29272897241741,0.4169128139842536,0.220370741636577,0.220370741636577,0.03420392059287606
NA,NA,NA,NA,NA,NA,NA,1.0217205375437945
-0.4774047262997052,-0.6055225120431942,-0.5218126511862317,-0.533387903491621,-0.04076028226718235,0.3457836202931033,0.3457836202931033,0.3446447765415555
-0.6104698993603294,-0.7014354742287822,-0.5686675085067711,-0.5874990047866524,-0.19415621013167478,0.18293722603526577,0.18293722603526577,0.4912197989864915
-0.40195561830964416,0.24741642184408252,0.0698854090220456,0.3190001886141832,0.15044802666035448,0.7013895946543867,0.7013895946543867,0.1558535090167279
NA,NA,NA,NA,NA,NA,NA,-0.3397720445484019
-0.2578737111617742,0.03469417439974705,0.1561177830865223,-0.15720259993041097,0.4512273911468099,0.7525913743234833,0.7525913743234833,-0.23053637353860856
NA,NA,NA,NA,NA,NA,NA,-0.3362243062735023
-0.6057338571424348,-0.525844226251013,-0.5905195315508661,-0.335828273698346,-0.767901980013102,-0.16486550908025946,-0.16486550908025946,-0.3282645265509358
NA,NA,NA,NA,NA,NA,NA,-0.06089838354512572
-0.4083788853248348,-0.43673004390565473,-0.2551600143179738,-0.5259791167505156,0.8540229341525059,0.5612323967191557,0.5612323967191557,0.8506368500295318
2.0388597122557917,2.127126844144212,1.6159381388973455,1.6971583977207472,0.6040731987921718,1.117854282538638,1.117854282538638,-0.19226650267757167
-0.611233666000385,-0.3646431013742114,-0.46625701790722895,-0.0683545545895731,-0.8058428767526659,-0.3508825848879639,-0.3508825848879639,-0.06378934798162188
NA,NA,NA,NA,NA,NA,NA,-0.33403157858275184
NA,NA,NA,NA,NA,NA,NA,-0.34327096312510713
2.810804418848208,2.225520426144065,2.2549900069120623,2.406085792193405,0.7782336794459137,1.3278329482235056,1.3278329482235056,-0.3299918442570927
-0.5007874070211675,-0.30509369834260575,-0.37516447511407974,-0.39004397477549185,-0.18249269318339306,0.2742746861254625,0.2742746861254625,0.07351141501673807
-0.5764899811284345,-0.7561794657121349,-0.6401402380604411,-0.5922650279235679,-0.4975730907437096,-0.34665805375535563,-0.34665805375535563,-0.274213577404977
-0.16577828060527122,-0.33342443226853274,-0.4466375833663781,-0.25817944353283717,-0.04284955257767479,0.044299332812410996,0.044299332812410996,-0.3354610311505445
-0.6532833090693011,-0.719016705893138,-0.6943562515870265,-0.5468446514148003,-1.1384874830507021,-0.3189258115119105,-0.3189258115119105,-0.3376209093167446
NA,NA,NA,NA,NA,NA,NA,-0.33341392538202885
-0.6543219696093909,0.47347543514279594,-0.6755048688848504,-0.6084013124210748,-1.250324893788835,-2.3846724043354435,-2.3846724043354435,-0.28031754339790976
-0.12757773329253877,-0.4483911961146089,-0.30626997657963406,-0.5386166682086737,0.9664274429624312,0.4753287816772367,0.4753287816772367,-0.18409641918137046
-0.604947541848889,-0.5976897345949623,-0.6526416460453125,-0.2934045469441023,-0.7857694953381291,-0.3931272844435449,-0.3931272844435449,-0.1941952336151907
NA,NA,NA,NA,NA,NA,NA,-0.21595975180715765
0.3355271551069502,0.3259283750964917,0.6665505154998206,-0.1551376067847882,1.2063702287588167,0.9033744691473473,0.9033744691473473,-0.32859830471869356
